ts_code,name,industry,market,list_date,act_name,total_mv,pe_ttm,pb,employees,mv_亿,top1_holder,top1_hold_ratio,latest_holder_end_date,founder_best_ratio,founder_best_rank,mgr_latest_ann_date,mgr_count,mgr_avg_age,mgr_high_edu_ratio,mgr_high_edu_count,mgr_edu_sample_n,founder_major_holder,young_mgmt,high_edu_mgmt,mgr_data_ok,all_match_proxy
301157.SZ,华塑科技,电气设备,创业板,20230309,杨冬强,490800.0,140.281,4.4861,285.0,49.08,杭州皮丘拉控股有限公司,36.8921,20250930,8.5665,4.0,20250828,3.0,58.666666666666664,0.3333333333333333,1.0,3.0,False,False,False,True,False
301279.SZ,金道科技,工程机械,创业板,20220413,金言荣,386103.1836,59.8687,2.8371,742.0,38.61031836,浙江金道控股有限公司,33.8179,20251231,7.5151,3.0,20250723,3.0,55.666666666666664,0.0,0.0,3.0,True,False,False,True,False
688367.SH,工大高科,运输设备,科创板,20210628,魏臻,340246.3218,337.4709,5.7207,197.0,34.02463218,魏臻,15.1723,20250930,15.1723,1.0,,,,,,,True,False,False,False,False
688570.SH,天玛智控,专用机械,科创板,20230605,国务院国有资产监督管理委员会,775936.0,79.3104,1.8038,616.0,77.5936,天地科技股份有限公司,56.5357,20251231,,,20251226,2.0,47.5,1.0,2.0,2.0,False,False,True,False,False
301081.SZ,严牌股份,环境保护,创业板,20211020,孙尚泽,378512.3462,264.384,3.5036,1199.0,37.85123462,天台西南投资管理有限公司,36.8099,20250930,5.282,6.0,20251212,3.0,48.0,0.0,0.0,3.0,False,False,False,True,False
301535.SZ,浙江华远,汽车配件,创业板,20250327,姜肖斐,856542.3537,68.3986,7.7175,793.0,85.65423537,温州晨曦投资管理合伙企业(有限合伙),57.6067,20250930,,,20250917,9.0,46.111111111111114,0.5555555555555556,5.0,9.0,False,False,True,True,False
920092.BJ,汉鑫科技,软件服务,北交所,20211115,刘文义,201448.6265,,5.7028,182.0,20.14486265,刘文义,56.3208,20250930,56.3208,1.0,20251010,1.0,37.0,0.0,0.0,1.0,True,True,False,False,False
301603.SZ,乔锋智能,机床制造,创业板,20240710,蒋修华,1249866.0,36.4409,5.3991,1635.0,124.9866,蒋修华,39.7483,20250930,39.7483,1.0,20251224,8.0,45.25,0.5,4.0,8.0,True,False,True,True,False
301370.SZ,国科恒泰,医药商业,创业板,20230712,中国科学院控股有限公司,493659.4,50.2441,1.9696,1005.0,49.36594,东方科仪控股集团有限公司,30.1267,20250930,,,20251216,1.0,44.0,1.0,1.0,1.0,False,True,True,False,False
688173.SH,希荻微,半导体,科创板,20220121,唐娅,608410.5876,,4.2417,344.0,60.841058759999996,戴祖渝,22.7447,20251231,14.275,2.0,20251101,3.0,45.333333333333336,0.6666666666666666,2.0,3.0,True,False,True,True,False
920106.BJ,林泰新材,汽车配件,北交所,20241218,刘健,384666.0195,27.2434,6.6485,309.0,38.46660195,刘健,20.6757,20251231,20.6757,1.0,20250927,3.0,43.333333333333336,0.0,0.0,1.0,True,True,False,False,False
688087.SH,英科再生,环境保护,科创板,20210709,刘方毅,723048.0917,24.031,2.5461,3951.0,72.30480917,淄博雅智投资有限公司,31.5167,20250930,,,20251202,10.0,42.6,0.3333333333333333,3.0,9.0,False,True,False,True,False
605259.SH,绿田机械,农用机械,主板,20210615,罗昌国,366002.56,14.7798,2.0397,2582.0,36.600256,罗昌国,53.5064,20250930,53.5064,1.0,,,,,,,True,False,False,False,False
920925.BJ,锦好医疗,医疗保健,北交所,20211025,王敏,174432.0168,115.0774,4.6667,467.0,17.44320168,王敏,25.8145,20250930,25.8145,1.0,20251031,3.0,38.0,0.0,0.0,3.0,True,True,False,True,False
688737.SH,中自科技,汽车配件,科创板,20211022,陈启章,346497.9471,,1.9586,779.0,34.64979471,陈启章,32.6256,20251231,32.6256,1.0,20251022,1.0,40.0,1.0,1.0,1.0,True,True,True,False,False
920245.BJ,威博液压,机械基件,北交所,20220106,马金星,127024.089,98.9194,3.653,514.0,12.7024089,淮安豪信液压有限公司,28.1718,20250930,15.2243,3.0,20250617,3.0,46.333333333333336,0.0,0.0,3.0,True,False,False,True,False
001259.SZ,利仁科技,家用电器,主板,20220831,宋老亮,233939.075,477.6431,3.2753,480.0,23.3939075,宋老亮,47.189,20250930,47.189,1.0,20250926,1.0,39.0,0.0,0.0,1.0,True,True,False,False,False
301032.SZ,新柴股份,工程机械,创业板,20210722,仇建平,322636.4892,35.2273,2.6747,1530.0,32.26364892,巨星控股集团有限公司,21.1501,20250930,20.7354,3.0,20251225,3.0,50.666666666666664,0.0,0.0,3.0,True,False,False,True,False
300980.SZ,祥源新材,塑料,创业板,20210421,魏志祥,506008.9507,111.6391,3.592,1149.0,50.60089507,魏志祥,22.1626,20250930,22.1626,1.0,20251225,1.0,43.0,0.0,0.0,1.0,True,True,False,False,False
688236.SH,春立医疗,医疗保健,科创板,20211230,史春宝,787082.562,28.8793,2.6364,1237.0,78.70825620000001,史春宝,31.3396,20251231,31.3396,1.0,20251230,3.0,40.333333333333336,0.0,0.0,3.0,True,True,False,True,False
301079.SZ,邵阳液压,机械基件,创业板,20211019,粟武洪,556970.5124,,11.7786,528.0,55.69705124,粟武洪,30.2092,20250930,30.2092,1.0,,,,,,,True,False,False,False,False
920885.BJ,星辰科技,电器仪表,北交所,20210708,吕虹,373583.1213,110.2402,9.1384,282.0,37.35831213,桂林星辰电力电子有限公司,35.7118,20251231,7.7776,2.0,20250715,1.0,58.0,0.0,0.0,1.0,True,False,False,False,False
301251.SZ,威尔高,元器件,创业板,20230906,邓艳群,906185.1228,115.394,5.7722,2122.0,90.61851228,吉安嘉润投资有限公司,50.5119,20250930,6.4592,3.0,20250812,1.0,47.0,0.0,0.0,1.0,True,False,False,False,False
001322.SZ,箭牌家居,家居用品,主板,20221026,谢岳荣,703127.4719,104.4424,1.4883,14893.0,70.31274719,佛山市乐华恒业实业投资有限公司,49.6297,20250930,21.5062,3.0,20251226,16.0,51.25,0.5625,9.0,16.0,True,False,True,True,False
920305.BJ,*ST云创,软件服务,北交所,20210826,张真,79822.8034,,1.6829,117.0,7.982280340000001,张真,45.8058,20250930,45.8058,1.0,20251128,1.0,41.0,0.0,0.0,1.0,True,True,False,False,False
603065.SH,宿迁联盛,化工原料,主板,20230321,项瞻波,343553.409,94.0536,1.7046,1493.0,34.3553409,宿迁联拓控股(集团)有限公司,19.0946,20250930,7.7572,7.0,20251114,1.0,41.0,0.0,0.0,1.0,False,True,False,False,False
688381.SH,帝奥微,半导体,科创板,20220823,鞠建宏,621720.0,,2.4549,356.0,62.172,鞠建宏,19.5361,20250930,19.5361,1.0,20250909,1.0,57.0,1.0,1.0,1.0,True,False,True,False,False
920089.BJ,禾昌聚合,塑料,北交所,20211109,赵东明,289583.896,17.5674,2.2797,791.0,28.9583896,赵东明,39.1594,20251231,39.1594,1.0,20250923,1.0,39.0,0.0,0.0,1.0,True,True,False,False,False
920895.BJ,花溪科技,农用机械,北交所,20230406,李树秀,99143.096,,5.1151,175.0,9.914309600000001,李树秀,26.0726,20250930,26.0726,1.0,20251122,1.0,35.0,0.0,0.0,1.0,True,True,False,False,False
301601.SZ,惠通科技,专用机械,创业板,20250115,严旭明,334061.44,80.1004,2.6321,447.0,33.406144,严旭明,15.3759,20250930,15.3759,1.0,20250926,1.0,50.0,0.0,0.0,1.0,True,False,False,False,False
688435.SH,英方软件,软件服务,科创板,20230119,胡军擎,349865.0,,3.1911,587.0,34.9865,胡军擎,29.2874,20250930,29.2874,1.0,20250916,3.0,45.0,0.6666666666666666,2.0,3.0,True,True,True,True,True
603291.SH,联合水务,水务,主板,20230327,俞伟景,507018.2836,62.3116,2.8609,1337.0,50.70182836,联合水务(亚洲)有限公司,66.7928,20250930,,,20251101,5.0,58.4,0.8,4.0,5.0,False,False,True,True,False
301024.SZ,霍普股份,建筑工程,创业板,20210728,龚俊,258536.61,,6.466,332.0,25.853661,上海霍普投资控股有限公司,63.6943,20250930,4.2463,3.0,20251111,1.0,47.0,1.0,1.0,1.0,True,False,True,False,False
688517.SH,金冠电气,电气设备,科创板,20210618,樊崇,298773.0334,36.7866,3.6446,437.0,29.87730334,河南锦冠新能源集团有限公司,40.2745,20250930,,,20250910,1.0,56.0,0.0,0.0,1.0,False,False,False,False,False
688695.SH,中创股份,软件服务,科创板,20240313,景新海,206504.7458,,2.6505,379.0,20.65047458,山东中创软件工程股份有限公司,25.22,20250930,1.4814,13.0,20251212,1.0,50.0,1.0,1.0,1.0,False,False,True,False,False
688601.SH,力芯微,半导体,科创板,20210628,无实际控制人,691726.0298,186.5399,5.5378,519.0,69.17260298000001,无锡亿晶投资有限公司,39.3394,20251231,,,20250930,1.0,46.0,1.0,1.0,1.0,False,False,True,False,False
603400.SH,华之杰,机械基件,主板,20250620,陆亚洲,676900.0,60.8775,5.5198,1593.0,67.69,颖策商务咨询管理(上海)有限公司,29.4525,20251231,,,20250818,2.0,31.5,1.0,2.0,2.0,False,True,True,False,False
301439.SZ,泓淋电力,电气设备,创业板,20230317,迟少林,630344.9306,31.3471,2.1287,2415.0,63.034493059999996,威海市明博线缆科技有限公司,52.9051,20250930,,,20251029,1.0,42.0,0.0,0.0,1.0,False,True,False,False,False
688053.SH,ST思科瑞,元器件,科创板,20220708,张亚,412000.0,,2.5935,493.0,41.2,成都市铨钧企业管理中心(有限合伙),54.908,20250930,,,20251212,3.0,38.333333333333336,0.0,0.0,3.0,False,True,False,True,False
301073.SZ,君亭酒店,酒店餐饮,创业板,20210930,吴启元,509267.2895,303.3195,5.417,1393.0,50.926728950000005,吴启元,33.9299,20250930,33.9299,1.0,20250916,5.0,48.8,0.2,1.0,5.0,True,False,False,True,False
688105.SH,诺唯赞,生物制药,科创板,20211115,曹林,748934.1464,,1.9731,2754.0,74.89341464,南京诺唯赞投资管理有限公司,40.7073,20250930,5.3777,7.0,20251121,2.0,40.0,0.5,1.0,2.0,False,True,True,False,False
920101.BJ,志高机械,专用机械,北交所,20250814,谢存,321379.1673,26.8081,3.0358,929.0,32.13791673,衢州志高掘进控股有限公司,33.1807,20250930,13.0706,3.0,20251030,3.0,63.333333333333336,0.0,0.0,3.0,True,False,False,True,False
301687.SZ,新广益,化工原料,创业板,20251231,夏超华,875309.44,67.3342,5.8953,,87.53094399999999,夏超华,42.4409,20251231,42.4409,1.0,20251212,11.0,45.81818181818182,0.36363636363636365,4.0,11.0,True,False,False,True,False
301590.SZ,优优绿能,电气设备,创业板,20250605,柏建国,781935.862,72.9269,4.0468,584.0,78.1935862,邓礼宽,19.2799,20251231,19.2799,2.0,20250730,10.0,47.6,0.8,8.0,10.0,True,False,True,True,False
688612.SH,威迈斯,汽车配件,科创板,20230726,万仁春,1294872.0347,23.1925,3.5696,3782.0,129.48720347,万仁春,19.3074,20251231,19.3074,1.0,20250911,1.0,52.0,1.0,1.0,1.0,True,False,True,False,False
301584.SZ,建发致新,医药商业,创业板,20250925,厦门市人民政府国有资产监督管理委员会,1185505.8643,39.5636,5.7072,2099.0,118.55058643,厦门建发医疗健康投资有限公司,43.3663,20251231,,,20251225,1.0,50.0,0.0,0.0,1.0,False,False,False,False,False
301132.SZ,满坤科技,元器件,创业板,20220810,洪俊城,618556.2621,45.1962,3.4064,2312.0,61.855626210000004,洪耿奇,16.8821,20250930,13.5056,4.0,20250814,1.0,50.0,1.0,1.0,1.0,True,False,True,False,False
301314.SZ,科瑞思,元器件,创业板,20230328,于志江,278128.5,186.3637,2.6574,602.0,27.81285,王兆春,21.8784,20250930,13.2998,3.0,20251118,3.0,46.0,0.0,0.0,2.0,True,False,False,False,False
920690.BJ,捷众科技,汽车配件,北交所,20240105,孙秋根,174634.2,23.7281,2.888,519.0,17.463420000000003,孙秋根,26.1538,20250930,26.1538,1.0,20251015,1.0,50.0,0.0,0.0,1.0,True,False,False,False,False
301129.SZ,瑞纳智能,电器仪表,创业板,20211102,于大永,378881.9512,54.6593,2.2483,665.0,37.88819512,于大永,58.9329,20250930,58.9329,1.0,20250916,1.0,60.0,0.0,0.0,1.0,True,False,False,False,False
001227.SZ,兰州银行,银行,主板,20220117,无实际控制人,1270140.4685,6.6937,0.4213,4280.0,127.01404685,兰州市财政局,8.7445,20250930,,,20251119,5.0,49.8,0.6,3.0,5.0,False,False,True,True,False
301508.SZ,中机认检,电器仪表,创业板,20231201,国务院国有资产监督管理委员会,674186.0664,44.4673,3.3027,690.0,67.41860664000001,中国机械科学研究总院集团有限公司,48.5658,20251231,,,20251230,1.0,61.0,0.0,0.0,1.0,False,False,False,False,False
301458.SZ,钧崴电子,元器件,创业板,20250110,颜睿志,998400.1248,77.6456,6.0369,1076.0,99.84001248,SkyLineGroupLtd.,55.9443,20250930,,,20250912,10.0,48.6,0.6,6.0,10.0,False,False,True,True,False
301325.SZ,曼恩斯特,专用机械,创业板,20230512,唐雪姣,660179.5241,,2.331,1632.0,66.01795241,深圳市信维投资发展有限公司,38.8469,20250930,,,20251104,1.0,40.0,0.0,0.0,1.0,False,True,False,False,False
301187.SZ,欧圣电气,家用电器,创业板,20220422,WEIDONG LU,510886.7841,25.6363,3.3688,1316.0,51.08867841,SantaBarbaraInvestmentLLC,67.695,20250930,3.5629,3.0,20251208,1.0,54.0,1.0,1.0,1.0,True,False,True,False,False
001208.SZ,华菱线缆,电气设备,主板,20210624,湖南省人民政府国有资产监督管理委员会,1458630.7371,132.3681,4.9981,617.0,145.86307371,湘潭钢铁集团有限公司,43.1309,20251231,,,20250924,14.0,51.57142857142857,0.5,7.0,14.0,False,False,True,True,False
920099.BJ,瑞华技术,石油加工,北交所,20240925,徐志刚,251742.3936,23.4202,2.7249,292.0,25.17423936,徐志刚,41.5593,20250930,41.5593,1.0,20251018,1.0,53.0,0.0,0.0,1.0,True,False,False,False,False
920656.BJ,海昇药业,化学制药,北交所,20240202,叶瑾之,164800.0,21.6022,2.2769,282.0,16.48,叶瑾之,24.75,20251231,24.75,1.0,20250724,8.0,50.0,0.2857142857142857,2.0,7.0,True,False,False,True,False
301101.SZ,明月镜片,文教休闲,创业板,20211216,谢公晚,706904.4468,37.4263,4.1141,1068.0,70.69044468,上海明月实业有限公司,55.0858,20250930,1.9626,5.0,20251217,10.0,49.8,0.625,5.0,8.0,False,False,True,True,False
301391.SZ,卡莱特,IT设备,创业板,20221201,周锦志,753087.392,358.116,3.6282,1023.0,75.3087392,深圳三涵邦泰科技有限责任公司,40.6649,20250930,2.1403,9.0,20251121,1.0,50.0,1.0,1.0,1.0,False,False,True,False,False
920046.BJ,亿能电力,电气设备,北交所,20221013,黄彩霞,281298.15,187.4625,11.1566,133.0,28.129815,黄彩霞,46.2039,20250930,46.2039,1.0,20251031,1.0,33.0,1.0,1.0,1.0,True,True,True,False,False
301560.SZ,众捷汽车,汽车配件,创业板,20250425,孙文伟,514611.2,57.8356,5.2997,1724.0,51.46112,孙文伟,27.598,20250930,27.598,1.0,20250918,2.0,52.0,0.0,0.0,2.0,True,False,False,False,False
001336.SZ,楚环科技,专用机械,主板,20220725,陈步东,210980.4375,79.8623,2.6715,358.0,21.09804375,陈步东,24.628,20250930,24.628,1.0,20250917,3.0,43.333333333333336,0.0,0.0,3.0,True,True,False,True,False
688750.SH,金天钛业,小金属,科创板,20241120,湖南省人民政府国有资产监督管理委员会,880600.0,148.5675,3.5743,548.0,88.06,湖南能源集团金天科技有限公司,37.5956,20251231,,,20250814,14.0,47.357142857142854,0.5714285714285714,8.0,14.0,False,False,True,True,False
920634.BJ,新威凌,铅锌,北交所,20221124,陈志强,141238.3729,79.633,4.8884,174.0,14.123837289999999,陈志强,22.9987,20251231,22.9987,1.0,20250909,3.0,52.333333333333336,0.0,0.0,3.0,True,False,False,True,False
688710.SH,益诺思,生物制药,科创板,20240903,中国医药集团有限公司,948792.809,,4.0836,1085.0,94.8792809,中国医药工业研究总院有限公司,20.6245,20250930,4.4143,9.0,20251129,2.0,47.5,0.5,1.0,2.0,False,False,True,False,False
301305.SZ,朗坤科技,环境保护,创业板,20230523,陈建湘,671096.8635,24.7266,1.7784,1627.0,67.10968635,深圳市建银财富投资控股有限公司,11.9389,20250930,6.4412,3.0,20250911,3.0,52.0,0.6666666666666666,2.0,3.0,True,False,True,True,False
001260.SZ,坤泰股份,汽车配件,主板,20230216,张明,246445.0,55.2832,2.9781,541.0,24.6445,张明,49.8957,20250930,49.8957,1.0,20251111,9.0,43.22222222222222,0.3333333333333333,3.0,9.0,True,True,False,True,False
603273.SH,天元智能,专用机械,主板,20231023,吴逸中,381692.1654,118.5222,4.3579,447.0,38.16921654,吴逸中,61.4661,20250930,61.4661,1.0,20251031,1.0,41.0,1.0,1.0,1.0,True,True,True,False,False
688420.SH,美腾科技,专用机械,科创板,20221209,李太友,220102.27,,1.5466,505.0,22.010227,天津美腾资产管理有限公司,19.0885,20251231,13.5706,2.0,20251210,13.0,48.61538461538461,0.38461538461538464,5.0,13.0,True,False,False,True,False
001358.SZ,兴欣新材,化工原料,主板,20231221,叶汀,339908.8,70.3527,2.3716,380.0,33.99088,叶汀,36.9425,20251231,36.9425,1.0,20250912,3.0,49.333333333333336,0.0,0.0,3.0,True,False,False,True,False
688499.SH,利元亨,专用机械,科创板,20210701,卢家红,917714.3659,178.1758,3.9744,5370.0,91.77143659,惠州市利元亨投资有限公司,33.2743,20251231,1.9576,2.0,20251220,1.0,40.0,0.0,0.0,1.0,True,True,False,False,False
301459.SZ,丰茂股份,汽车配件,创业板,20231213,蒋春雷,405033.8798,31.3712,3.2502,1144.0,40.50338798,宁波丰茂投资控股有限公司,59.9298,20250930,11.3617,3.0,20250825,1.0,29.0,1.0,1.0,1.0,True,True,True,False,False
001222.SZ,源飞宠物,文教休闲,主板,20220818,庄明允,380825.55,21.7918,2.6733,3334.0,38.082555,庄明允,28.0568,20250930,28.0568,1.0,,,,,,,True,False,False,False,False
001331.SZ,胜通能源,供气供热,主板,20220908,魏吉胜,1444786.56,4350.7544,9.5402,587.0,144.478656,魏吉胜,36.9667,20250930,36.9667,1.0,20250716,3.0,47.0,0.0,0.0,3.0,True,False,False,True,False
688327.SH,云从科技-UW,软件服务,科创板,20220527,周曦,1377115.3375,,18.5121,453.0,137.71153375,常州云从信息科技有限公司,19.7494,20250930,,,20251202,8.0,44.75,0.875,7.0,8.0,False,True,True,True,False
688230.SH,芯导科技,半导体,科创板,20211201,欧新华,775807.2,73.0839,3.4947,117.0,77.58072,上海莘导企业管理有限公司,38.25,20251231,30.0,2.0,20251225,4.0,47.0,1.0,4.0,4.0,True,False,True,True,False
301517.SZ,陕西华达,元器件,创业板,20231017,陕西省人民政府国有资产监督管理委员会,1107965.0459,,8.2699,1639.0,110.79650459,陕西电子西京电气集团有限公司,35.0973,20250930,,,20250911,3.0,50.666666666666664,0.0,0.0,3.0,False,False,False,True,False
301193.SZ,家联科技,家居用品,创业板,20211209,王熊,445597.8975,,2.8417,3670.0,44.55978975,王熊,37.5374,20250930,37.5374,1.0,20250625,3.0,48.0,0.3333333333333333,1.0,3.0,True,False,False,True,False
688337.SH,普源精电,电器仪表,科创板,20220408,王悦,1209776.3621,140.5348,3.8274,697.0,120.97763621,苏州普源精电投资有限公司,32.978,20251231,5.936,4.0,20251223,8.0,46.714285714285715,0.875,7.0,8.0,False,False,True,True,False
300975.SZ,商络电子,元器件,创业板,20210421,沙宏志,1404926.4602,88.5355,6.1679,927.0,140.49264602,沙宏志,36.0346,20250930,36.0346,1.0,20250714,1.0,55.0,1.0,1.0,1.0,True,False,True,False,False
920896.BJ,旺成科技,汽车配件,北交所,20230419,吴银剑,182810.9774,29.5073,4.1017,739.0,18.28109774,吴银剑,62.6998,20250930,62.6998,1.0,20250822,1.0,45.0,0.0,0.0,1.0,True,True,False,False,False
301446.SZ,福事特,机械基件,创业板,20230725,彭香安,408720.0,46.7165,3.463,986.0,40.872,彭香安,46.5,20250930,46.5,1.0,20251225,1.0,48.0,0.0,0.0,1.0,True,False,False,False,False
920363.BJ,莱赛激光,电器仪表,北交所,20231228,陆建红,167132.95,334.7955,4.7498,385.0,16.713295000000002,陆建红,24.924,20250930,24.924,1.0,20251014,11.0,57.54545454545455,0.18181818181818182,2.0,11.0,True,False,False,True,False
688610.SH,埃科光电,电器仪表,科创板,20230719,董宁,768808.0,120.1872,5.0711,410.0,76.8808,董宁,32.9243,20251231,32.9243,1.0,20250913,1.0,47.0,1.0,1.0,1.0,True,False,True,False,False
688045.SH,必易微,半导体,科创板,20220526,谢朋村,363965.5323,301.4102,2.5666,393.0,36.39655323,谢朋村,18.3912,20251231,18.3912,1.0,20250906,3.0,43.333333333333336,0.3333333333333333,1.0,3.0,True,True,False,True,False
301136.SZ,招标股份,建筑工程,创业板,20220111,福建省人民政府国有资产监督管理委员会,448859.0614,1505.0317,3.0781,2079.0,44.88590614,福建省招标采购集团有限公司,53.9598,20250930,,,20251128,1.0,59.0,1.0,1.0,1.0,False,False,True,False,False
